1490,37.7331772,1490,43.4,1490,0
1500,37.7119255,1500,43.4,1500,0
1510,37.7119255,1510,43.4,1510,0
1520,37.75443,1520,43.4,1520,0
1530,37.7438,1530,43.4,1530,0
1540,37.7331772,1540,43.4,1540,0
1550,37.7438,1550,43.4,1550,0
1560,37.7331772,1560,43.4,1560,0
1570,37.7331772,1570,43.4,1570,0
1580,37.7172356,1580,43.4,1580,0
1590,37.7119255,1590,43.4,1590,0
1600,37.7119255,1600,43.4,1600,0
1610,37.68536,1610,43.4,1610,0
1620,37.7119255,1620,43.4,1620,0
1630,37.749115,1630,43.4,1630,0
1640,37.749115,1640,43.4,1640,0
1650,37.7331772,1650,43.4,1650,0
1660,37.7119255,1660,43.4,1660,0
1670,37.7331772,1670,43.4,1670,0
1680,37.70661,1680,43.4,1680,0
1690,37.68536,1690,43.4,1690,0
1700,37.7172356,1700,43.4,1700,0
1710,37.7331772,1710,43.4,1710,0
1720,37.7278633,1720,43.4,1720,0
1730,37.7172356,1730,43.4,1730,0
1740,37.7119255,1740,43.4,1740,0
1750,37.7119255,1750,43.4,1750,0
1760,37.7331772,1760,43.4,1760,0
1770,37.75443,1770,43.4,1770,0
1780,37.7278633,1780,43.4,1780,0
1790,37.7278633,1790,43.4,1790,0
1800,37.7331772,1800,43.4,1800,0
1810,37.7278633,1810,43.4,1810,0
1820,37.70661,1820,43.4,1820,0
1830,37.6906738,1830,43.4,1830,0
1840,37.7278633,1840,43.4,1840,0
1850,37.749115,1850,43.4,1850,0
1860,37.749115,1860,43.4,1860,0
1870,37.7331772,1870,43.4,1870,0
1880,37.70661,1880,43.4,1880,0
1890,37.7119255,1890,43.4,1890,0
1900,37.7331772,1900,43.4,1900,0
1910,37.7438,1910,43.4,1910,0
1920,37.7278633,1920,43.4,1920,0
1930,37.70661,1930,43.4,1930,0
1940,37.6906738,1940,43.4,1940,0
1950,37.68536,1950,43.4,1950,0
1960,37.7172356,1960,43.4,1960,0
1970,37.749115,1970,43.4,1970,0
1980,37.7438,1980,43.4,1980,0
1990,37.7119255,1990,43.4,1990,0
2000,37.7119255,2000,43.4,2000,0
2010,37.7438,2010,43.4,2010,0
2020,37.749115,2020,43.4,2020,0
2030,37.7278633,2030,43.4,2030,0
2040,37.70661,2040,43.4,2040,0
2050,37.70661,2050,43.4,2050,0
2060,37.70661,2060,43.4,2060,0
2070,37.70661,2070,43.4,2070,0
2080,37.7172356,2080,43.4,2080,0
2090,37.7438,2090,43.4,2090,0
2100,37.7438,2100,43.4,2100,0
2110,37.7278633,2110,43.4,2110,0
2120,37.7119255,2120,43.4,2120,0
2130,37.7331772,2130,43.4,2130,0
2140,37.77568,2140,43.4,2140,0
2150,37.7650528,2150,43.4,2150,0
2160,37.7119255,2160,43.4,2160,0
2170,37.7172356,2170,43.4,2170,0
2180,37.7119255,2180,43.4,2180,0
2190,37.6959839,2190,43.4,2190,0
2200,37.7119255,2200,43.4,2200,0
2210,37.7331772,2210,43.4,2210,0
2220,37.7278633,2220,43.4,2220,0
2230,37.7172356,2230,43.4,2230,0
2240,37.7119255,2240,43.4,2240,0
2250,37.7119255,2250,43.4,2250,0
2260,37.7278633,2260,43.4,2260,0
2270,37.70661,2270,43.4,2270,0
2280,37.70661,2280,43.4,2280,0
2290,37.7278633,2290,43.4,2290,0
2300,37.7278633,2300,43.4,2300,0
2310,37.7119255,2310,43.4,2310,0
2320,37.70661,2320,43.4,2320,0
2330,37.70661,2330,43.4,2330,0
2340,37.6959839,2340,43.4,2340,0
2350,37.7119255,2350,43.4,2350,0
2360,37.6906738,2360,43.4,2360,0
2370,37.6959839,2370,43.4,2370,0
2380,37.7278633,2380,43.4,2380,0
2390,37.7331772,2390,43.4,2390,0
2400,37.7172356,2400,43.4,2400,0
2410,37.7172356,2410,43.4,2410,0
2420,37.749115,2420,43.4,2420,0
2430,37.749115,2430,43.4,2430,0
2440,37.7172356,2440,43.4,2440,0
2450,37.7119255,2450,43.4,2450,0
2460,37.7438,2460,43.4,2460,0
2470,37.749115,2470,43.4,2470,0
2480,37.7278633,2480,43.4,2480,0
2490,37.6959839,2490,43.4,2490,0
2500,37.7278633,2500,43.4,2500,0
2510,37.7438,2510,43.4,2510,0
2520,37.7331772,2520,43.4,2520,0
2530,37.7119255,2530,43.4,2530,0
2540,37.7172356,2540,43.4,2540,0
2550,37.7278633,2550,43.4,2550,0
2560,37.7119255,2560,43.4,2560,0
2570,37.7278633,2570,43.4,2570,0
2580,37.7278633,2580,43.4,2580,0
2590,37.7119255,2590,43.4,2590,0
2600,37.6959839,2600,43.4,2600,0
2610,37.70661,2610,43.4,2610,0
2620,37.7172356,2620,43.4,2620,0
2630,37.7172356,2630,43.4,2630,0
2640,37.7331772,2640,43.4,2640,0
2650,37.7119255,2650,43.4,2650,0
2660,37.674736,2660,43.4,2660,0
2670,37.6694221,2670,43.4,2670,0
2680,37.6906738,2680,43.4,2680,0
2690,37.6959839,2690,43.4,2690,0
2700,37.7119255,2700,43.4,2700,0
2710,37.7438,2710,43.4,2710,0
2720,37.75443,2720,43.4,2720,0
2730,37.7438,2730,43.4,2730,0
2740,37.7278633,2740,43.4,2740,0
2750,37.7172356,2750,43.4,2750,0
2760,37.7119255,2760,43.4,2760,0
2770,37.7119255,2770,43.4,2770,0
2780,37.7119255,2780,43.4,2780,0
2790,37.6959839,2790,43.4,2790,0
2800,37.6959839,2800,43.4,2800,0
2810,37.7119255,2810,43.4,2810,0
2820,37.70661,2820,43.4,2820,0
2830,37.7172356,2830,43.4,2830,0
2840,37.7331772,2840,43.4,2840,0
2850,37.7172356,2850,43.4,2850,0
2860,37.7172356,2860,43.4,2860,0
2870,37.7172356,2870,43.4,2870,0
2880,37.70661,2880,43.4,2880,0
2890,37.70661,2890,43.4,2890,0
2900,37.7278633,2900,43.4,2900,0
2910,37.70661,2910,43.4,2910,0
2920,37.6906738,2920,43.4,2920,0
2930,37.7119255,2930,43.4,2930,0
2940,37.749115,2940,43.4,2940,0
2950,37.7438,2950,43.4,2950,0
2960,37.70661,2960,43.4,2960,0
2970,37.6959839,2970,43.4,2970,0
2980,37.68536,2980,43.4,2980,0
2990,37.70661,2990,43.4,2990,0
3000,37.6906738,3000,43.4,3000,0
3010,37.674736,3010,43.4,3010,0
3020,37.6906738,3020,43.4,3020,0
3030,37.7119255,3030,43.4,3030,0
3040,37.7278633,3040,43.4,3040,0
3050,37.7278633,3050,43.4,3050,0
3060,37.7172356,3060,43.4,3060,0
3070,37.7119255,3070,43.4,3070,0
3080,37.70661,3080,43.4,3080,0
3090,37.6906738,3090,43.4,3090,0
3100,37.7119255,3100,43.4,3100,0
3110,37.7278633,3110,43.4,3110,0
3120,37.6959839,3120,43.4,3120,0
3130,37.68536,3130,43.4,3130,0
3140,37.6906738,3140,43.4,3140,0
3150,37.7172356,3150,43.4,3150,0
3160,37.7278633,3160,43.4,3160,0
3170,37.7331772,3170,43.4,3170,0
3180,37.7172356,3180,43.4,3180,0
3190,37.7119255,3190,43.4,3190,0
3200,37.7438,3200,43.4,3200,0
3210,37.7438,3210,43.4,3210,0
3220,37.7119255,3220,43.4,3220,0
3230,37.7172356,3230,43.4,3230,0
3240,37.7650528,3240,43.4,3240,0
3250,37.749115,3250,43.4,3250,0
3260,37.7438,3260,43.4,3260,0
3270,37.7278633,3270,43.4,3270,0
3280,37.70661,3280,43.4,3280,0
3290,37.6959839,3290,43.4,3290,0
3300,37.70661,3300,43.4,3300,0
3310,37.7172356,3310,43.4,3310,0
3320,37.7119255,3320,43.4,3320,0
3330,37.7278633,3330,43.4,3330,0
3340,37.7331772,3340,43.4,3340,0
3350,37.7172356,3350,43.4,3350,0
3360,37.7119255,3360,43.4,3360,0
3370,37.7331772,3370,43.4,3370,0
3380,37.7278633,3380,43.4,3380,0
3390,37.70661,3390,43.4,3390,0
3400,37.70661,3400,43.4,3400,0
3410,37.6959839,3410,43.4,3410,0
