2150,12.666507,4.007160,
2160,12.700370,4.026681,
2170,12.734152,4.046206,
2180,12.767853,4.065733,
2190,12.801473,4.085263,
2200,12.835012,4.104797,
2210,12.868473,4.124333,
2220,12.901855,4.143873,
2230,12.935157,4.163415,
2240,12.968381,4.182960,
2250,13.001528,4.202507,
2260,13.034596,4.222057,
2270,13.067589,4.241611,
2280,13.100504,4.261166,
2290,13.133344,4.280725,
2300,13.166107,4.300285,
2310,13.198795,4.319849,
2320,13.231409,4.339415,
2330,13.263947,4.358984,
2340,13.296412,4.378554,
2350,13.328803,4.398128,
2360,13.361120,4.417704,
2370,13.393365,4.437283,
2380,13.425537,4.456863,
2390,13.457637,4.476447,
2400,13.489665,4.496032,
2410,13.521622,4.515620,
2420,13.553507,4.535210,
2430,13.585321,4.554802,
2440,13.617066,4.574396,
2450,13.648741,4.593993,
2460,13.680346,4.613592,
2470,13.711882,4.633193,
2480,13.743348,4.652795,
2490,13.774746,4.672400,
2500,13.806076,4.692008,
2510,13.837338,4.711617,
2520,13.868533,4.731228,
2530,13.899660,4.750841,
2540,13.930720,4.770456,
2550,13.961714,4.790073,
2560,13.992641,4.809692,
2570,14.023503,4.829313,
2580,14.054299,4.848936,
2590,14.085031,4.868561,
2600,14.115696,4.888187,
2610,14.146297,4.907815,
2620,14.176834,4.927445,
2630,14.207307,4.947076,
2640,14.237716,4.966710,
2650,14.268062,4.986345,
2660,14.298344,5.005981,
2670,14.328564,5.025620,
2680,14.358721,5.045260,
2690,14.388816,5.064901,
2700,14.418849,5.084545,
2710,14.448820,5.104189,
2720,14.478730,5.123836,
2730,14.508579,5.143483,
2740,14.538367,5.163133,
2750,14.568094,5.182784,
2760,14.597761,5.202436,
2770,14.627368,5.222090,
2780,14.656915,5.241745,
2790,14.686402,5.261402,
2800,14.715831,5.281060,
2810,14.745200,5.300719,
2820,14.774511,5.320379,
2830,14.803763,5.340041,
2840,14.832957,5.359704,
2850,14.862094,5.379369,
2860,14.891172,5.399035,
2870,14.920194,5.418702,
2880,14.949158,5.438370,
2890,14.978065,5.458039,
2900,15.006915,5.477710,
2910,15.035709,5.497382,
2920,15.064447,5.517055,
2930,15.093129,5.536729,
2940,15.121756,5.556404,
2950,15.150327,5.576080,
2960,15.178843,5.595757,
2970,15.207303,5.615436,
2980,15.235709,5.635116,
2990,15.264061,5.654796,
3000,15.292358,5.674478,
3010,15.320601,5.694160,
3020,15.348790,5.713843,
3030,15.376925,5.733528,
3040,15.405007,5.753213,
3050,15.433036,5.772899,
3060,15.461012,5.792586,
3070,15.488935,5.812274,
3080,15.516806,5.831964,
3090,15.544624,5.851654,
3100,15.572391,5.871345,
3110,15.600104,5.891036,
3120,15.627767,5.910728,
3130,15.655377,5.930422,
3140,15.682937,5.950116,
3150,15.710445,5.969810,
3160,15.737904,5.989506,
3170,15.765310,6.009202,
3180,15.792666,6.028900,
3190,15.819973,6.048597,
3200,15.847229,6.068296,
3210,15.874435,6.087995,
3220,15.901592,6.107695,
3230,15.928699,6.127396,
3240,15.955757,6.147097,
3250,15.982766,6.166799,
3260,16.009726,6.186501,
3270,16.036636,6.206204,
3280,16.063499,6.225907,
3290,16.090313,6.245612,
3300,16.117079,6.265316,
3310,16.143797,6.285022,
3320,16.170467,6.304728,
3330,16.197090,6.324434,
3340,16.223665,6.344141,
3350,16.250193,6.363848,
3360,16.276672,6.383555,
3370,16.303106,6.403264,
3380,16.329493,6.422972,
3390,16.355833,6.442681,
3400,16.382128,6.462391,
3410,16.408375,6.482101,
3420,16.434576,6.501812,
3430,16.460732,6.521522,
3440,16.486841,6.541233,
3450,16.512905,6.560945,
3460,16.538923,6.580657,
3470,16.564898,6.600368,
3480,16.590826,6.620081,
3490,16.616709,6.639794,
3500,16.642548,6.659507,
3510,16.668343,6.679220,
3520,16.694092,6.698934,
3530,16.719797,6.718648,
3540,16.745459,6.738362,
3550,16.771076,6.758077,
3560,16.796650,6.777792,
3570,16.822180,6.797506,
3580,16.847666,6.817222,
3590,16.873108,6.836937,
3600,16.898508,6.856652,
3610,16.923864,6.876368,
3620,16.949179,6.896084,
3630,16.974449,6.915800,
3640,16.999678,6.935516,
3650,17.024864,6.955232,
3660,17.050009,6.974948,
3670,17.075109,6.994665,
3680,17.100168,7.014381,
3690,17.125185,7.034098,
3700,17.150162,7.053815,
3710,17.175097,7.073532,
3720,17.199989,7.093248,
3730,17.224840,7.112965,
3740,17.249651,7.132682,
3750,17.274420,7.152400,
3760,17.299149,7.172117,
3770,17.323835,7.191834,
3780,17.348482,7.211551,
3790,17.373089,7.231268,
3800,17.397655,7.250986,
3810,17.422182,7.270702,
3820,17.446669,7.290419,
3830,17.471115,7.310136,
3840,17.495522,7.329853,
3850,17.519888,7.349569,
3860,17.544214,7.369286,
3870,17.568502,7.389003,
3880,17.592751,7.408719,
3890,17.616959,7.428435,
3900,17.641129,7.448152,
3910,17.665260,7.467868,
3920,17.689352,7.487584,
3930,17.713406,7.507299,
3940,17.737421,7.527015,
3950,17.761398,7.546731,
3960,17.785336,7.566446,
3970,17.809235,7.586161,
3980,17.833096,7.605876,
3990,17.856920,7.625591,
4000,17.880707,7.645305,
4010,17.904455,7.665020,
4020,17.928165,7.684734,
4030,17.951839,7.704448,
4040,17.975475,7.724162,
4050,17.999075,7.743875,
4060,18.022636,7.763588,
4070,18.046162,7.783301,
4080,18.069649,7.803013,
4090,18.093100,7.822726,
4100,18.116514,7.842438,
4110,18.139893,7.862149,
4120,18.163235,7.881861,
4130,18.186539,7.901572,
4140,18.209806,7.921282,
4150,18.233040,7.940993,
4160,18.256237,7.960703,
4170,18.279398,7.980412,
4180,18.302523,8.000122,
4190,18.325611,8.019831,
4200,18.348665,8.039539,
4210,18.371683,8.059248,
4220,18.394667,8.078956,
4230,18.417614,8.098663,
4240,18.440527,8.118370,
4250,18.463404,8.138077,
4260,18.486246,8.157783,
4270,18.509054,8.177488,
4280,18.531828,8.197194,
4290,18.554565,8.216899,
4300,18.577269,8.236604,
4310,18.599937,8.256308,
4320,18.622572,8.276011,
4330,18.645172,8.295714,
4340,18.667738,8.315417,
4350,18.690271,8.335119,
4360,18.712770,8.354821,
4370,18.735235,8.374522,
4380,18.757666,8.394223,
4390,18.780064,8.413923,
4400,18.802427,8.433623,
4410,18.824759,8.453322,
4420,18.847055,8.473021,
4430,18.869320,8.492719,
4440,18.891550,8.512416,
4450,18.913748,8.532113,
4460,18.935913,8.551809,
4470,18.958044,8.571506,
4480,18.980143,8.591201,
4490,19.002209,8.610895,
4500,19.024242,8.630589,
4510,19.046244,8.650283,
4520,19.068213,8.669975,
4530,19.090149,8.689668,
4540,19.112053,8.709359,
4550,19.133924,8.729050,
4560,19.155766,8.748740,
4570,19.177574,8.768430,
4580,19.199350,8.788118,
4590,19.221094,8.807807,
4600,19.242807,8.827495,
4610,19.264488,8.847181,
4620,19.286139,8.866868,
4630,19.307756,8.886554,
4640,19.329344,8.906239,
4650,19.350899,8.925923,
4660,19.372423,8.945607,
4670,19.393917,8.965290,
4680,19.415379,8.984972,
4690,19.436810,9.004654,
4700,19.458210,9.024335,
4710,19.479580,9.044015,
4720,19.500919,9.063694,
4730,19.522228,9.083373,
4740,19.543507,9.103051,
4750,19.564754,9.122728,
4760,19.585972,9.142405,
4770,19.607159,9.162081,
4780,19.628315,9.181756,
4790,19.649443,9.201430,
4800,19.670540,9.221104,
4810,19.691607,9.240776,
4820,19.712643,9.260448,
4830,19.733650,9.280120,
4840,19.754627,9.299790,
4850,19.775576,9.319460,
4860,19.796494,9.339128,
4870,19.817383,9.358796,
4880,19.838242,9.378463,
4890,19.859072,9.398129,
4900,19.879873,9.417795,
4910,19.900644,9.437460,
4920,19.921387,9.457124,
4930,19.942101,9.476787,
4940,19.962786,9.496449,
4950,19.983442,9.516109,
4960,20.004068,9.535769,
4970,20.024666,9.555429,
4980,20.045235,9.575089,
4990,20.065775,9.594747,
5000,20.086287,9.614404,
5010,20.106771,9.634060,
5020,20.127228,9.653715,
5030,20.147655,9.673369,
5040,20.168055,9.693023,
5050,20.188425,9.712675,
5060,20.208769,9.732327,
5070,20.229084,9.751977,
5080,20.249371,9.771626,
5090,20.269630,9.791275,
5100,20.289862,9.810923,
5110,20.310066,9.830569,
5120,20.330242,9.850215,
5130,20.350391,9.869860,
5140,20.370512,9.889503,
5150,20.390606,9.909146,
5160,20.410671,9.928788,
5170,20.430710,9.948429,
5180,20.450722,9.968069,
5190,20.470707,9.987708,
5200,20.490664,10.007346,
5210,20.510593,10.026983,
5220,20.530497,10.046619,
5230,20.550373,10.066255,
5240,20.570223,10.085889,
5250,20.590046,10.105522,
5260,20.609842,10.125154,
5270,20.629612,10.144786,
5280,20.649355,10.164416,
5290,20.669071,10.184046,
5300,20.688761,10.203674,
5310,20.708424,10.223302,
5320,20.728060,10.242929,
5330,20.747671,10.262554,
5340,20.767256,10.282179,
5350,20.786814,10.301802,
5360,20.806347,10.321424,
5370,20.825853,10.341044,
5380,20.845333,10.360664,
5390,20.864788,10.380283,
5400,20.884216,10.399901,
5410,20.903620,10.419518,
5420,20.922997,10.439135,
5430,20.942348,10.458750,
5440,20.961674,10.478363,
5450,20.980974,10.497975,
5460,21.000250,10.517587,
5470,21.019499,10.537197,
5480,21.038723,10.556807,
5490,21.057922,10.576415,
5500,21.077097,10.596023,
5510,21.096245,10.615628,
5520,21.115368,10.635233,
5530,21.134466,10.654837,
5540,21.153540,10.674439,
5550,21.172588,10.694041,
5560,21.191612,10.713641,
5570,21.210611,10.733240,
5580,21.229586,10.752838,
5590,21.248535,10.772435,
5600,21.267460,10.792031,
5610,21.286360,10.811626,
5620,21.305235,10.831220,
5630,21.324085,10.850812,
5640,21.342913,10.870403,
5650,21.361715,10.889994,
5660,21.380493,10.909582,
5670,21.399246,10.929170,
5680,21.417976,10.948756,
5690,21.436682,10.968342,
5700,21.455362,10.987926,
5710,21.474020,11.007509,
5720,21.492653,11.027091,
5730,21.511263,11.046672,
5740,21.529848,11.066252,
5750,21.548410,11.085830,
5760,21.566948,11.105407,
5770,21.585463,11.124983,
5780,21.603952,11.144558,
5790,21.622419,11.164131,
5800,21.640863,11.183703,
5810,21.659283,11.203275,
5820,21.677679,11.222844,
5830,21.696053,11.242413,
5840,21.714403,11.261980,
5850,21.732729,11.281547,
5860,21.751032,11.301111,
5870,21.769312,11.320675,
5880,21.787569,11.340238,
5890,21.805803,11.359798,
5900,21.824015,11.379358,
5910,21.842203,11.398917,
5920,21.860369,11.418474,
5930,21.878511,11.438030,
5940,21.896631,11.457585,
5950,21.914728,11.477139,
5960,21.932802,11.496691,
5970,21.950853,11.516242,
5980,21.968882,11.535791,
5990,21.986887,11.555340,
6000,22.004869,11.574887,
6010,22.022831,11.594433,
6020,22.040770,11.613977,
6030,22.058685,11.633521,
6040,22.076578,11.653063,
6050,22.094450,11.672604,
6060,22.112299,11.692143,
6070,22.130125,11.711681,
6080,22.147930,11.731218,
6090,22.165712,11.750754,
6100,22.183474,11.770288,
6110,22.201212,11.789822,
6120,22.218927,11.809353,
6130,22.236622,11.828883,
6140,22.254295,11.848413,
6150,22.271946,11.867940,
6160,22.289576,11.887466,
6170,22.307182,11.906992,
6180,22.324768,11.926516,
6190,22.342333,11.946038,
6200,22.359875,11.965559,
6210,22.377396,11.985079,
6220,22.394896,12.004597,
6230,22.412373,12.024114,
6240,22.429829,12.043630,
6250,22.447264,12.063144,
6260,22.464678,12.082657,
6270,22.482071,12.102168,
6280,22.499441,12.121678,
6290,22.516790,12.141188,
6300,22.534119,12.160695,
6310,22.551426,12.180202,
6320,22.568712,12.199706,
6330,22.585978,12.219210,
6340,22.603222,12.238711,
6350,22.620445,12.258212,
6360,22.637648,12.277711,
6370,22.654829,12.297209,
6380,22.671989,12.316706,
6390,22.689129,12.336201,
6400,22.706249,12.355695,
6410,22.723349,12.375187,
6420,22.740427,12.394678,
6430,22.757484,12.414167,
6440,22.774521,12.433656,
6450,22.791538,12.453142,
6460,22.808535,12.472628,
6470,22.825510,12.492111,
6480,22.842464,12.511594,
6490,22.859400,12.531075,
6500,22.876314,12.550554,
6510,22.893208,12.570032,
6520,22.910082,12.589509,
6530,22.926935,12.608984,
6540,22.943769,12.628458,
6550,22.960583,12.647930,
6560,22.977377,12.667401,
6570,22.994150,12.686871,
6580,23.010904,12.706339,
6590,23.027637,12.725805,
6600,23.044352,12.745271,
6610,23.061045,12.764734,
6620,23.077719,12.784197,
6630,23.094374,12.803658,
6640,23.111008,12.823117,
6650,23.127623,12.842575,
6660,23.144218,12.862032,
6670,23.160793,12.881487,
6680,23.177349,12.900941,
6690,23.193886,12.920393,
6700,23.210402,12.939843,
6710,23.226898,12.959292,
6720,23.243376,12.978740,
6730,23.259834,12.998186,
6740,23.276274,13.017631,
6750,23.292694,13.037074,
6760,23.309093,13.056516,
6770,23.325474,13.075956,
6780,23.341835,13.095395,
6790,23.358177,13.114832,
6800,23.374500,13.134268,
6810,23.390804,13.153702,
6820,23.407089,13.173135,
6830,23.423355,13.192566,
6840,23.439602,13.211996,
6850,23.455830,13.231424,
6860,23.472038,13.250851,
6870,23.488230,13.270276,
6880,23.504402,13.289700,
6890,23.520555,13.309122,
6900,23.536690,13.328543,
6910,23.552805,13.347962,
6920,23.568901,13.367380,
6930,23.584978,13.386796,
6940,23.601038,13.406211,
6950,23.617079,13.425624,
6960,23.633101,13.445036,
6970,23.649105,13.464446,
6980,23.665091,13.483854,
6990,23.681057,13.503262,
7000,23.697004,13.522667,
7010,23.712934,13.542071,
7020,23.728846,13.561474,
7030,23.744740,13.580874,
7040,23.760614,13.600274,
7050,23.776470,13.619672,
7060,23.792309,13.639068,
7070,23.808128,13.658463,
7080,23.823931,13.677855,
7090,23.839714,13.697248,
7100,23.855480,13.716638,
7110,23.871227,13.736026,
7120,23.886957,13.755413,
7130,23.902670,13.774798,
7140,23.918364,13.794182,
7150,23.934040,13.813564,
7160,23.949697,13.832945,
7170,23.965338,13.852324,
7180,23.980961,13.871701,
7190,23.996565,13.891077,
7200,24.012152,13.910452,
7210,24.027721,13.929825,
7220,24.043272,13.949196,
7230,24.058805,13.968566,
7240,24.074322,13.987934,
7250,24.089821,14.007300,
7260,24.105303,14.026666,
7270,24.120766,14.046029,
7280,24.136211,14.065391,
7290,24.151640,14.084751,
7300,24.167051,14.104110,
7310,24.182446,14.123466,
7320,24.197823,14.142822,
7330,24.213182,14.162176,
7340,24.228523,14.181528,
7350,24.243847,14.200879,
7360,24.259153,14.220228,
7370,24.274443,14.239575,
7380,24.289715,14.258921,
7390,24.304970,14.278265,
7400,24.320208,14.297607,
7410,24.335428,14.316948,
7420,24.350632,14.336287,
7430,24.365820,14.355625,
7440,24.380991,14.374961,
7450,24.396145,14.394296,
7460,24.411282,14.413629,
7470,24.426401,14.432960,
7480,24.441504,14.452290,
7490,24.456589,14.471618,
7500,24.471659,14.490944,
7510,24.486712,14.510268,
7520,24.501747,14.529592,
7530,24.516766,14.548913,
7540,24.531767,14.568233,
7550,24.546753,14.587551,
7560,24.561722,14.606868,
7570,24.576674,14.626183,
7580,24.591610,14.645495,
7590,24.606529,14.664807,
7600,24.621431,14.684117,
7610,24.636318,14.703425,
7620,24.651188,14.722733,
7630,24.666040,14.742038,
7640,24.680878,14.761341,
7650,24.695698,14.780643,
7660,24.710503,14.799943,
7670,24.725290,14.819242,
7680,24.740061,14.838538,
7690,24.754816,14.857833,
7700,24.769554,14.877127,
7710,24.784277,14.896419,
7720,24.798983,14.915709,
7730,24.813673,14.934997,
7740,24.828348,14.954284,
7750,24.843006,14.973569,
7760,24.857649,14.992852,
7770,24.872274,15.012134,
7780,24.886885,15.031414,
7790,24.901478,15.050693,
7800,24.916056,15.069969,
7810,24.930618,15.089244,
7820,24.945164,15.108518,
7830,24.959694,15.127789,
7840,24.974209,15.147059,
7850,24.988707,15.166327,
7860,25.003189,15.185595,
7870,25.017656,15.204860,
7880,25.032108,15.224123,
7890,25.046543,15.243384,
7900,25.060963,15.262645,
7910,25.075367,15.281903,
7920,25.089756,15.301160,
7930,25.104130,15.320415,
7940,25.118486,15.339667,
7950,25.132828,15.358919,
7960,25.147154,15.378169,
7970,25.161465,15.397417,
7980,25.175760,15.416663,
7990,25.190041,15.435908,
8000,25.204306,15.455152,
8010,25.218555,15.474393,
8020,25.232790,15.493632,
8030,25.247009,15.512870,
8040,25.261213,15.532106,
8050,25.275402,15.551341,
8060,25.289574,15.570574,
8070,25.303732,15.589805,
8080,25.317875,15.609034,
8090,25.332003,15.628262,
8100,25.346115,15.647488,
8110,25.360212,15.666712,
8120,25.374294,15.685934,
8130,25.388361,15.705154,
8140,25.402412,15.724374,
8150,25.416449,15.743591,
8160,25.430470,15.762807,
8170,25.444475,15.782021,
8180,25.458466,15.801232,
8190,25.472443,15.820443,
8200,25.486404,15.839652,
8210,25.500351,15.858859,
8220,25.514282,15.878064,
8230,25.528198,15.897267,
8240,25.542101,15.916470,
8250,25.555988,15.935670,
8260,25.569860,15.954868,
8270,25.583717,15.974065,
8280,25.597561,15.993259,
8290,25.611389,16.012453,
8300,25.625202,16.031645,
8310,25.639002,16.050835,
8320,25.652786,16.070023,
8330,25.666555,16.089209,
8340,25.680311,16.108393,
8350,25.694052,16.127575,
8360,25.707777,16.146755,
8370,25.721489,16.165934,
8380,25.735186,16.185112,
8390,25.748869,16.204288,
8400,25.762537,16.223463,
8410,25.776190,16.242636,
8420,25.789829,16.261806,
8430,25.803453,16.280975,
8440,25.817064,16.300142,
8450,25.830660,16.319307,
8460,25.844242,16.338470,
8470,25.857809,16.357632,
8480,25.871363,16.376791,
8490,25.884901,16.395948,
8500,25.898426,16.415104,
8510,25.911938,16.434259,
8520,25.925434,16.453413,
8530,25.938917,16.472565,
8540,25.952385,16.491714,
8550,25.965839,16.510862,
8560,25.979280,16.530008,
8570,25.992706,16.549152,
8580,26.006119,16.568295,
8590,26.019516,16.587435,
8600,26.032900,16.606573,
8610,26.046270,16.625710,
8620,26.059628,16.644844,
8630,26.072969,16.663977,
8640,26.086298,16.683107,
8650,26.099613,16.702238,
8660,26.112913,16.721367,
8670,26.126200,16.740494,
8680,26.139473,16.759619,
8690,26.152733,16.778742,
8700,26.165977,16.797863,
8710,26.179209,16.816982,
8720,26.192427,16.836100,
8730,26.205631,16.855215,
8740,26.218822,16.874329,
8750,26.232000,16.893440,
8760,26.245163,16.912550,
8770,26.258312,16.931658,
8780,26.271448,16.950764,
8790,26.284571,16.969868,
8800,26.297680,16.988972,
8810,26.310776,17.008074,
8820,26.323858,17.027174,
8830,26.336927,17.046272,
8840,26.349983,17.065369,
8850,26.363026,17.084463,
8860,26.376055,17.103556,
8870,26.389069,17.122646,
8880,26.402069,17.141735,
8890,26.415056,17.160822,
8900,26.428030,17.179907,
8910,26.440990,17.198990,
8920,26.453939,17.218071,
8930,26.466875,17.237150,
8940,26.479797,17.256227,
8950,26.492706,17.275303,
8960,26.505602,17.294376,
8970,26.518484,17.313448,
8980,26.531353,17.332520,
8990,26.544209,17.351589,
9000,26.557051,17.370657,
9010,26.569880,17.389723,
9020,26.582695,17.408787,
9030,26.595497,17.427849,
9040,26.608288,17.446909,
9050,26.621065,17.465967,
9060,26.633829,17.485023,
9070,26.646580,17.504078,
9080,26.659317,17.523130,
9090,26.672043,17.542181,
9100,26.684755,17.561230,
9110,26.697454,17.580276,
9120,26.710140,17.599321,
9130,26.722813,17.618364,
9140,26.735474,17.637405,
9150,26.748121,17.656445,
9160,26.760756,17.675482,
9170,26.773378,17.694517,
9180,26.785988,17.713551,
9190,26.798584,17.732582,
9200,26.811167,17.751614,
9210,26.823738,17.770643,
9220,26.836296,17.789671,
9230,26.848841,17.808697,
9240,26.861374,17.827721,
9250,26.873894,17.846743,
9260,26.886402,17.865763,
9270,26.898897,17.884781,
9280,26.911379,17.903797,
9290,26.923849,17.922812,
9300,26.936306,17.941824,
9310,26.948751,17.960835,
9320,26.961184,17.979843,
9330,26.973602,17.998850,
9340,26.986010,18.017855,
9350,26.998404,18.036858,
9360,27.010786,18.055859,
9370,27.023155,18.074858,
9380,27.035513,18.093855,
9390,27.047857,18.112850,
9400,27.060190,18.131844,
9410,27.072510,18.150835,
9420,27.084818,18.169825,
9430,27.097113,18.188812,
9440,27.109396,18.207798,
9450,27.121668,18.226782,
9460,27.133926,18.245764,
9470,27.146173,18.264744,
9480,27.158407,18.283724,
9490,27.170630,18.302702,
9500,27.182840,18.321678,
9510,27.195038,18.340652,
9520,27.207224,18.359625,
9530,27.219397,18.378595,
9540,27.231558,18.397564,
9550,27.243708,18.416531,
9560,27.255844,18.435495,
9570,27.267969,18.454458,
9580,27.280083,18.473419,
9590,27.292183,18.492378,
9600,27.304272,18.511335,
9610,27.316349,18.530291,
9620,27.328415,18.549244,
9630,27.340467,18.568195,
9640,27.352509,18.587145,
9650,27.364538,18.606092,
9660,27.376554,18.625038,
9670,27.388559,18.643982,
9680,27.400553,18.662924,
9690,27.412535,18.681864,
9700,27.424505,18.700802,
9710,27.436462,18.719738,
9720,27.448408,18.738672,
9730,27.460342,18.757605,
9740,27.472265,18.776535,
9750,27.484177,18.795464,
9760,27.496075,18.814390,
9770,27.507961,18.833315,
9780,27.519836,18.852238,
9790,27.531700,18.871159,
9800,27.543552,18.890078,
9810,27.555393,18.908995,
9820,27.567223,18.927910,
9830,27.579041,18.946823,
9840,27.590847,18.965734,
9850,27.602640,18.984644,
9860,27.614422,19.003551,
9870,27.626192,19.022457,
9880,27.637951,19.041361,
9890,27.649698,19.060263,
9900,27.661434,19.079163,
9910,27.673159,19.098063,
9920,27.684872,19.116961,
9930,27.696573,19.135857,
9940,27.708263,19.154751,
9950,27.719942,19.173643,
9960,27.731609,19.192533,
9970,27.743265,19.211422,
9980,27.754910,19.230309,
9990,27.766542,19.249193,
10000,27.778164,19.268076,
10010,27.789774,19.286957,
10020,27.801373,19.305836,
10030,27.812962,19.324713,
10040,27.824539,19.343588,
10050,27.836105,19.362461,
10060,27.847660,19.381332,
10070,27.859203,19.400202,
